Time,InitRow,InitColumn,TotalSites,DamagedSites,CohortsKilled,MeanSeverity,
45, 935, 925, 26, 21, 14, 1, 
45, 937, 1305, 17, 0, 0, 0, 
45, 947, 1755, 0, 0, 0, 0, 
45, 949, 697, 6, 6, 6, 1.5, 
45, 949, 1299, 3, 3, 6, 2, 
45, 953, 289, 7, 7, 53, 4, 
45, 962, 730, 8, 6, 4, 2, 
45, 967, 324, 12, 0, 0, 0, 
45, 971, 1441, 29, 29, 938, 5, 
45, 978, 1254, 13, 0, 0, 0, 
45, 981, 794, 38, 26, 10, 1, 
45, 988, 826, 48, 0, 0, 0, 
45, 990, 671, 7, 6, 4, 3, 
45, 993, 238, 13, 13, 41, 3, 
45, 993, 257, 64, 14, 70, 3, 
45, 993, 1158, 13, 11, 22, 3, 
45, 1010, 1379, 76, 0, 0, 0, 
45, 1014, 1489, 31, 31, 25, 2, 
45, 1014, 1733, 1, 1, 8, 3, 
45, 1019, 1664, 4, 2, 1, 2, 
45, 1020, 870, 36, 36, 51, 1.94, 
45, 1025, 1519, 7, 7, 27, 2, 
45, 1030, 1095, 1, 0, 0, 0, 
45, 1033, 763, 29, 28, 117, 3, 
45, 1034, 843, 6, 0, 0, 0, 
45, 1042, 514, 51, 48, 125, 3, 
45, 1044, 1568, 36, 36, 66, 3, 
45, 1047, 772, 7, 7, 23, 2, 
45, 1047, 835, 8, 0, 0, 0, 
45, 1047, 1454, 13, 13, 14, 3, 
45, 1049, 1708, 5, 0, 0, 0, 
45, 1054, 1316, 4, 4, 2, 2, 
45, 1055, 1586, 10, 0, 0, 0, 
45, 1072, 452, 25, 0, 0, 0, 
45, 1074, 791, 30, 0, 0, 0, 
45, 1079, 1127, 3, 3, 1, 1, 
45, 1080, 1734, 5, 5, 15, 3, 
45, 1086, 417, 0, 0, 0, 0, 
45, 1088, 597, 18, 17, 14, 1, 
45, 1088, 1394, 6, 6, 81, 4, 
45, 1098, 1706, 6, 6, 60, 4, 
45, 1099, 1651, 11, 0, 0, 0, 
45, 1106, 1361, 14, 5, 2, 1, 
45, 1106, 1798, 2, 0, 0, 0, 
45, 1122, 1274, 2, 2, 21, 3, 
45, 1123, 1252, 43, 0, 0, 0, 
45, 1132, 518, 38, 38, 115, 3, 
45, 1135, 1049, 9, 0, 0, 0, 
45, 1137, 520, 63, 63, 293, 3, 
45, 1140, 231, 14, 0, 0, 0, 
45, 1141, 586, 2, 0, 0, 0, 
45, 1149, 686, 18, 16, 21, 2, 
45, 1150, 1327, 31, 0, 0, 0, 
45, 1153, 1095, 7, 0, 0, 0, 
45, 1161, 903, 1, 1, 4, 3, 
45, 1171, 1378, 5, 4, 9, 3, 
45, 1179, 1675, 7, 0, 0, 0, 
45, 1183, 1665, 10, 0, 0, 0, 
45, 1201, 773, 4, 0, 0, 0, 
45, 1204, 376, 3, 3, 4, 2, 
45, 1207, 1283, 3, 2, 12, 3, 
45, 1211, 976, 6, 6, 11, 2, 
45, 1212, 190, 4, 4, 1, 1, 
45, 1217, 1526, 6, 0, 0, 0, 
45, 1218, 1024, 4, 0, 0, 0, 
45, 1240, 1195, 62, 0, 0, 0, 
45, 1242, 1233, 3, 1, 5, 1, 
45, 1249, 352, 3, 0, 0, 0, 
45, 1249, 974, 1, 0, 0, 0, 
45, 1258, 1237, 3, 3, 18, 3, 
45, 1267, 292, 13, 0, 0, 0, 
45, 1272, 639, 17, 13, 11, 1, 
45, 1273, 964, 1, 1, 25, 5, 
45, 1280, 1192, 3, 3, 1, 1, 
45, 1282, 1642, 9, 9, 116, 4, 
45, 1283, 278, 6, 6, 190, 5, 
45, 1289, 950, 1, 1, 11, 3, 
45, 1293, 559, 4, 0, 0, 0, 
45, 1319, 105, 2, 0, 0, 0, 
45, 1322, 307, 4, 4, 5, 2, 
45, 1322, 479, 52, 0, 0, 0, 
45, 1332, 343, 62, 0, 0, 0, 
45, 1352, 772, 6, 0, 0, 0, 
45, 1353, 936, 40, 0, 0, 0, 
45, 1369, 1134, 5, 5, 29, 3, 
45, 1370, 400, 6, 6, 205, 5, 
45, 1372, 1666, 20, 19, 16, 1, 
45, 1373, 1082, 7, 7, 6, 2, 
45, 1380, 173, 9, 0, 0, 0, 
45, 1386, 1020, 8, 0, 0, 0, 
45, 1388, 779, 2, 0, 0, 0, 
45, 1391, 149, 6, 0, 0, 0, 
45, 1393, 902, 36, 0, 0, 0, 
45, 1400, 301, 45, 45, 189, 3, 
45, 1401, 83, 4, 0, 0, 0, 
45, 1401, 1678, 32, 31, 54, 1.97, 
45, 1406, 965, 21, 0, 0, 0, 
45, 1419, 468, 28, 0, 0, 0, 
45, 1419, 1394, 3, 2, 14, 2, 
45, 1430, 1337, 0, 0, 0, 0, 
45, 1434, 1515, 21, 21, 49, 2, 
45, 1441, 240, 23, 21, 17, 2, 
45, 1441, 1311, 13, 8, 7, 1, 
45, 1449, 349, 7, 0, 0, 0, 
45, 1450, 385, 45, 43, 26, 1, 
45, 1452, 732, 6, 6, 13, 2, 
45, 1456, 403, 11, 11, 61, 3, 
45, 1467, 137, 13, 13, 165, 4, 
45, 1479, 277, 7, 7, 24, 3, 
45, 1485, 297, 2, 2, 4, 1, 
45, 1511, 504, 19, 19, 14, 2, 
45, 1524, 667, 5, 0, 0, 0, 
45, 1532, 793, 2, 0, 0, 0, 
45, 1536, 426, 21, 21, 583, 5, 
45, 1559, 385, 2, 1, 2, 2, 
45, 1571, 161, 15, 15, 98, 4, 
45, 1596, 694, 12, 12, 23, 2, 
45, 1597, 812, 23, 23, 128, 3, 
45, 1615, 261, 0, 0, 0, 0, 
45, 1659, 316, 15, 14, 97, 3, 
45, 1660, 233, 7, 0, 0, 0, 
45, 1665, 354, 6, 0, 0, 0, 
45, 1672, 26, 22, 22, 56, 3, 
45, 1677, 438, 2, 2, 7, 3, 
45, 1681, 385, 6, 3, 1, 1, 
45, 1685, 243, 28, 28, 12, 1, 
45, 1697, 708, 91, 89, 68, 1, 
45, 1710, 444, 1, 0, 0, 0, 
45, 1726, 165, 7, 5, 4, 1, 
45, 1762, 375, 0, 0, 0, 0, 
45, 1767, 419, 5, 0, 0, 0, 
45, 1773, 567, 15, 0, 0, 0, 
45, 1789, 459, 1, 1, 1, 2, 
45, 1823, 218, 4, 0, 0, 0, 
45, 1832, 276, 37, 0, 0, 0, 
45, 1878, 149, 0, 0, 0, 0, 
45, 1942, 263, 3, 0, 0, 0, 
50, 107, 1136, 5, 5, 36, 3, 
50, 129, 1046, 15, 9, 20, 2, 
50, 173, 1096, 11, 11, 110, 4, 
50, 185, 1307, 44, 43, 47, 1, 
50, 220, 969, 4, 4, 21, 2, 
50, 223, 1252, 21, 21, 4, 1, 
50, 237, 1119, 0, 0, 0, 0, 
50, 312, 1250, 2, 0, 0, 0, 
50, 341, 1559, 12, 12, 37, 2, 
50, 346, 1549, 3, 3, 70, 5, 
50, 349, 1167, 19, 19, 92, 3, 
50, 367, 1256, 5, 5, 29, 3, 
50, 370, 1324, 5, 0, 0, 0, 
50, 382, 1498, 30, 27, 100, 3, 
50, 413, 1634, 25, 23, 112, 3, 
50, 421, 1524, 3, 0, 0, 0, 
50, 456, 1253, 9, 9, 14, 2, 
50, 457, 1303, 1, 0, 0, 0, 
50, 465, 1091, 10, 9, 18, 2, 
50, 493, 1535, 11, 0, 0, 0, 
50, 497, 1261, 17, 0, 0, 0, 
50, 502, 1598, 18, 17, 15, 1, 
50, 510, 1734, 52, 0, 0, 0, 
50, 521, 1338, 21, 0, 0, 0, 
50, 537, 1344, 5, 0, 0, 0, 
50, 550, 939, 0, 0, 0, 0, 
50, 551, 1249, 4, 2, 7, 1.5, 
50, 556, 1473, 10, 10, 381, 5, 
50, 557, 881, 6, 4, 5, 3, 
50, 565, 1684, 3, 1, 15, 3, 
50, 571, 1573, 6, 6, 202, 5, 
50, 579, 1831, 3, 3, 8, 2, 
50, 585, 1567, 1, 0, 0, 0, 
50, 588, 1324, 31, 0, 0, 0, 
50, 599, 1693, 3, 3, 36, 4, 
50, 604, 728, 1, 0, 0, 0, 
50, 612, 1123, 18, 0, 0, 0, 
50, 616, 1635, 1, 1, 3, 3, 
50, 621, 1809, 2, 1, 2, 3, 
50, 627, 1286, 29, 1, 20, 5, 
50, 638, 1504, 1, 0, 0, 0, 
50, 641, 1596, 11, 9, 7, 1, 
50, 642, 1397, 36, 36, 35, 1, 
50, 646, 1842, 7, 0, 0, 0, 
50, 649, 779, 28, 22, 46, 2, 
50, 650, 1152, 9, 0, 0, 0, 
50, 654, 1307, 1, 1, 12, 3, 
50, 662, 1447, 10, 10, 343, 5, 
50, 664, 1860, 9, 9, 242, 5, 
50, 669, 832, 42, 42, 117, 2.95, 
50, 675, 405, 12, 0, 0, 0, 
50, 681, 1450, 19, 0, 0, 0, 
50, 682, 989, 11, 0, 0, 0, 
50, 684, 904, 15, 13, 30, 2, 
50, 686, 411, 1, 1, 1, 1, 
50, 690, 1690, 8, 0, 0, 0, 
50, 694, 468, 7, 5, 9, 2, 
50, 696, 1328, 27, 26, 45, 2, 
50, 700, 970, 14, 14, 45, 3, 
50, 704, 1411, 12, 0, 0, 0, 
50, 714, 401, 9, 0, 0, 0, 
50, 716, 1374, 1, 1, 3, 1, 
50, 725, 936, 13, 12, 15, 2, 
50, 736, 492, 10, 0, 0, 0, 
50, 748, 935, 12, 10, 1, 2, 
50, 751, 1295, 19, 0, 0, 0, 
50, 755, 1594, 8, 8, 61, 3, 
50, 756, 1550, 15, 13, 63, 3, 
50, 758, 899, 47, 47, 522, 4, 
50, 767, 814, 0, 0, 0, 0, 
50, 771, 364, 11, 11, 2, 1, 
50, 780, 743, 7, 7, 7, 1, 
50, 789, 785, 28, 0, 0, 0, 
50, 791, 1598, 11, 11, 160, 4, 
50, 803, 1043, 14, 0, 0, 0, 
50, 817, 1565, 4, 3, 4, 1, 
50, 822, 1207, 21, 0, 0, 0, 
50, 831, 1179, 3, 3, 5, 2, 
50, 835, 1686, 41, 0, 0, 0, 
50, 841, 1496, 0, 0, 0, 0, 
50, 850, 633, 4, 3, 7, 3, 
50, 853, 701, 38, 38, 474, 4, 
50, 854, 1640, 20, 20, 32, 2, 
50, 858, 1381, 13, 1, 4, 2, 
50, 859, 1574, 2, 2, 12, 2, 
50, 860, 1624, 18, 0, 0, 0, 
50, 865, 1647, 10, 9, 32, 2, 
50, 867, 793, 19, 19, 138, 4, 
50, 880, 437, 2, 2, 9, 3, 
50, 886, 428, 16, 16, 32, 3, 
50, 890, 1561, 9, 8, 18, 2, 
50, 892, 628, 4, 4, 51, 4, 
50, 904, 1142, 2, 0, 0, 0, 
50, 907, 658, 0, 0, 0, 0, 
50, 913, 695, 8, 6, 6, 1, 
50, 919, 792, 8, 5, 3, 1, 
50, 921, 1499, 1, 0, 0, 0, 
50, 922, 536, 16, 12, 20, 2, 
50, 924, 993, 10, 0, 0, 0, 
50, 926, 1127, 13, 10, 12, 2, 
50, 933, 553, 1, 0, 0, 0, 
50, 938, 1605, 7, 6, 25, 2, 
50, 939, 650, 2, 1, 5, 2, 
50, 953, 1498, 2, 0, 0, 0, 
50, 966, 1713, 9, 9, 333, 5, 
50, 969, 840, 10, 0, 0, 0, 
50, 972, 1446, 2, 2, 6, 2, 
50, 980, 1269, 0, 0, 0, 0, 
50, 990, 633, 19, 5, 38, 4, 
50, 991, 911, 5, 0, 0, 0, 
50, 997, 1382, 2, 2, 6, 2, 
50, 999, 644, 15, 15, 14, 1.93, 
50, 1013, 313, 2, 0, 0, 0, 
50, 1014, 1073, 0, 0, 0, 0, 
50, 1017, 235, 8, 7, 17, 3, 
50, 1023, 1178, 52, 0, 0, 0, 
50, 1025, 466, 32, 30, 40, 1, 
50, 1027, 1065, 11, 0, 0, 0, 
50, 1029, 1289, 0, 0, 0, 0, 
50, 1037, 730, 36, 36, 493, 4, 
50, 1050, 1269, 29, 29, 49, 3, 
50, 1059, 826, 10, 6, 30, 3, 
50, 1074, 1517, 24, 23, 32, 2, 
50, 1077, 1777, 11, 10, 20, 2, 
50, 1080, 1440, 10, 0, 0, 0, 
50, 1084, 813, 19, 0, 0, 0, 
50, 1086, 1589, 19, 19, 111, 3, 
50, 1105, 1795, 21, 21, 111, 3, 
50, 1117, 476, 6, 5, 4, 1, 
50, 1122, 605, 12, 12, 17, 2, 
50, 1124, 837, 19, 19, 28, 1.79, 
50, 1128, 626, 17, 14, 14, 1, 
50, 1146, 1712, 3, 0, 0, 0, 
50, 1147, 1301, 0, 0, 0, 0, 
50, 1150, 684, 1, 0, 0, 0, 
50, 1170, 1658, 10, 9, 11, 2, 
50, 1174, 352, 1, 1, 10, 3, 
50, 1183, 388, 15, 0, 0, 0, 
50, 1193, 512, 20, 0, 0, 0, 
50, 1211, 1714, 36, 34, 34, 1, 
50, 1214, 1298, 5, 5, 36, 3, 
50, 1216, 1042, 16, 16, 12, 2, 
50, 1217, 279, 10, 0, 0, 0, 
50, 1227, 1287, 0, 0, 0, 0, 
50, 1231, 143, 17, 17, 77, 3, 
50, 1236, 985, 12, 11, 50, 3, 
50, 1237, 220, 8, 7, 55, 3, 
50, 1243, 528, 3, 0, 0, 0, 
50, 1250, 496, 12, 12, 42, 3, 
50, 1251, 243, 3, 3, 64, 5, 
50, 1265, 1041, 6, 5, 9, 1, 
50, 1268, 518, 7, 6, 3, 1, 
50, 1270, 1715, 47, 47, 264, 3, 
50, 1272, 222, 4, 4, 5, 2, 
50, 1273, 423, 1, 1, 5, 3, 
50, 1275, 535, 6, 0, 0, 0, 
50, 1283, 1220, 10, 0, 0, 0, 
50, 1297, 436, 1, 0, 0, 0, 
50, 1298, 647, 13, 1, 28, 5, 
50, 1301, 438, 2, 2, 6, 3, 
50, 1301, 1583, 0, 0, 0, 0, 
50, 1305, 871, 5, 0, 0, 0, 
50, 1307, 290, 10, 5, 8, 1, 
50, 1309, 716, 18, 18, 69, 3, 
50, 1309, 892, 13, 0, 0, 0, 
50, 1310, 1155, 21, 0, 0, 0, 
50, 1310, 1219, 22, 0, 0, 0, 
50, 1314, 1229, 37, 37, 60, 2, 
50, 1314, 1278, 9, 0, 0, 0, 
50, 1322, 488, 3, 0, 0, 0, 
50, 1324, 356, 25, 0, 0, 0, 
50, 1325, 1411, 9, 0, 0, 0, 
50, 1328, 362, 9, 9, 26, 3, 
50, 1328, 1580, 7, 7, 271, 5, 
50, 1337, 303, 29, 29, 25, 1, 
50, 1346, 983, 3, 0, 0, 0, 
50, 1351, 946, 6, 4, 7, 2, 
50, 1363, 1032, 18, 18, 644, 5, 
50, 1365, 1081, 9, 0, 0, 0, 
50, 1373, 526, 2, 0, 0, 0, 
50, 1374, 772, 57, 56, 92, 2, 
50, 1377, 158, 26, 26, 69, 2, 
50, 1380, 485, 0, 0, 0, 0, 
50, 1387, 1246, 2, 0, 0, 0, 
50, 1389, 839, 4, 4, 9, 3, 
50, 1397, 158, 10, 9, 38, 3, 
50, 1401, 719, 14, 14, 155, 4, 
50, 1402, 1402, 5, 5, 16, 3, 
50, 1406, 340, 11, 11, 407, 5, 
50, 1414, 1488, 1, 1, 2, 3, 
50, 1417, 1090, 14, 13, 14, 1, 
50, 1418, 472, 21, 0, 0, 0, 
50, 1429, 1048, 2, 0, 0, 0, 
50, 1453, 676, 9, 9, 7, 1, 
50, 1461, 171, 10, 1, 6, 3, 
50, 1478, 318, 20, 18, 12, 1, 
50, 1485, 1322, 1, 0, 0, 0, 
50, 1487, 1341, 18, 18, 38, 2, 
50, 1490, 272, 9, 5, 39, 3, 
50, 1501, 1175, 6, 6, 25, 3, 
50, 1524, 1445, 23, 22, 99, 3, 
50, 1535, 1485, 14, 0, 0, 0, 
50, 1546, 379, 1, 0, 0, 0, 
50, 1549, 442, 19, 19, 30, 1, 
50, 1557, 813, 1, 1, 18, 4, 
50, 1570, 97, 48, 47, 222, 3, 
50, 1571, 269, 0, 0, 0, 0, 
50, 1571, 499, 2, 0, 0, 0, 
50, 1578, 483, 18, 18, 42, 1.94, 
50, 1581, 814, 22, 22, 32, 2, 
50, 1598, 370, 2, 2, 7, 3, 
50, 1616, 185, 46, 45, 84, 2, 
50, 1623, 450, 0, 0, 0, 0, 
50, 1657, 315, 9, 0, 0, 0, 
50, 1683, 136, 57, 10, 2, 1, 
50, 1686, 232, 3, 3, 94, 5, 
50, 1689, 291, 8, 8, 36, 3, 
50, 1693, 296, 1, 1, 33, 5, 
50, 1697, 21, 9, 0, 0, 0, 
50, 1698, 202, 13, 12, 11, 1, 
50, 1704, 716, 1, 0, 0, 0, 
50, 1709, 769, 7, 6, 49, 3, 
50, 1716, 480, 6, 6, 13, 2, 
50, 1718, 78, 41, 0, 0, 0, 
50, 1732, 338, 36, 36, 186, 3, 
50, 1758, 714, 15, 14, 37, 2, 
50, 1759, 559, 3, 0, 0, 0, 
50, 1779, 785, 10, 5, 3, 1, 
50, 1806, 100, 14, 14, 31, 2, 
50, 1816, 860, 48, 48, 589, 4, 
50, 1825, 613, 1, 0, 0, 0, 
50, 1836, 564, 31, 0, 0, 0, 
50, 1841, 228, 3, 2, 9, 3, 
50, 1878, 141, 2, 0, 0, 0, 
50, 1908, 203, 46, 0, 0, 0, 
50, 1920, 410, 13, 13, 10, 1, 
55, 151, 1083, 3, 3, 2, 1, 
55, 179, 925, 5, 0, 0, 0, 
55, 226, 1356, 15, 15, 625, 5, 
55, 229, 1372, 7, 7, 4, 1, 
55, 240, 1023, 4, 3, 6, 1.67, 
55, 242, 968, 28, 0, 0, 0, 
55, 246, 1079, 6, 2, 23, 4, 
55, 281, 1275, 8, 7, 9, 1.86, 
55, 308, 1499, 43, 41, 71, 2, 
55, 319, 1242, 2, 1, 2, 1, 
55, 343, 1201, 32, 32, 151, 3, 
55, 351, 1188, 7, 0, 0, 0, 
55, 369, 1508, 14, 12, 16, 1, 
55, 382, 1039, 19, 0, 0, 0, 
55, 382, 1558, 22, 22, 73, 2, 
55, 385, 1116, 39, 0, 0, 0, 
55, 399, 1390, 1, 0, 0, 0, 
55, 412, 1466, 2, 2, 94, 5, 
55, 438, 1298, 23, 22, 36, 2, 
55, 458, 1030, 27, 27, 118, 3, 
55, 490, 1096, 13, 13, 51, 3, 
55, 518, 1791, 7, 6, 28, 3, 
55, 521, 1244, 9, 0, 0, 0, 
55, 524, 1013, 10, 10, 32, 2.9, 
55, 535, 1744, 13, 13, 27, 2, 
55, 539, 1261, 34, 0, 0, 0, 
55, 540, 1658, 25, 0, 0, 0, 
55, 548, 1319, 7, 7, 27, 3, 
55, 553, 979, 6, 6, 8, 3, 
55, 567, 1048, 11, 10, 11, 1, 
55, 578, 1699, 22, 0, 0, 0, 
55, 584, 1241, 22, 0, 0, 0, 
55, 603, 1824, 49, 49, 83, 2, 
55, 606, 1211, 28, 0, 0, 0, 
55, 619, 1747, 7, 6, 9, 2, 
55, 634, 868, 9, 9, 129, 4, 
55, 647, 1052, 40, 39, 27, 1, 
55, 650, 861, 15, 15, 692, 5, 
55, 650, 1770, 7, 0, 0, 0, 
55, 651, 896, 14, 13, 56, 2, 
55, 658, 1548, 33, 33, 181, 3, 
55, 659, 793, 29, 0, 0, 0, 
55, 660, 1294, 9, 0, 0, 0, 
55, 663, 559, 10, 0, 0, 0, 
55, 667, 1359, 6, 4, 16, 3, 
55, 680, 1488, 1, 0, 0, 0, 
55, 684, 1142, 0, 0, 0, 0, 
55, 692, 1254, 6, 6, 69, 4, 
55, 704, 871, 9, 9, 10, 1.78, 
55, 708, 954, 3, 3, 3, 2, 
55, 724, 1161, 40, 40, 117, 2, 
55, 725, 419, 50, 0, 0, 0, 
55, 742, 894, 18, 0, 0, 0, 
55, 744, 1480, 0, 0, 0, 0, 
55, 747, 509, 1, 1, 8, 3, 
55, 771, 1311, 35, 0, 0, 0, 
55, 777, 468, 154, 152, 199, 2, 
55, 779, 529, 21, 0, 0, 0, 
55, 789, 882, 0, 0, 0, 0, 
55, 791, 884, 4, 4, 71, 4, 
55, 802, 790, 1, 0, 0, 0, 
55, 802, 956, 1, 1, 4, 1, 
55, 807, 1579, 22, 22, 48, 2, 
55, 826, 871, 12, 12, 69, 3, 
55, 828, 1363, 8, 4, 11, 1, 
55, 829, 1660, 1, 1, 1, 2, 
55, 831, 728, 13, 0, 0, 0, 
55, 838, 1063, 5, 0, 0, 0, 
55, 844, 1538, 7, 0, 0, 0, 
55, 850, 966, 56, 0, 0, 0, 
55, 853, 1310, 10, 0, 0, 0, 
55, 855, 1849, 8, 8, 9, 1, 
55, 856, 420, 3, 0, 0, 0, 
55, 858, 1299, 0, 0, 0, 0, 
55, 864, 1331, 3, 0, 0, 0, 
55, 868, 1546, 7, 7, 288, 5, 
55, 877, 1239, 2, 0, 0, 0, 
55, 888, 1675, 4, 4, 1, 1, 
55, 893, 989, 11, 11, 7, 1, 
55, 914, 919, 39, 39, 82, 2, 
55, 919, 1446, 29, 26, 18, 1, 
55, 931, 1405, 34, 0, 0, 0, 
55, 940, 1656, 0, 0, 0, 0, 
55, 942, 451, 22, 22, 18, 1, 
55, 946, 1015, 7, 6, 26, 3, 
55, 977, 863, 3, 0, 0, 0, 
55, 982, 1199, 39, 37, 160, 3, 
55, 984, 1736, 2, 0, 0, 0, 
55, 994, 712, 4, 4, 167, 5, 
55, 998, 1573, 41, 41, 1551, 5, 
55, 1003, 1163, 2, 0, 0, 0, 
55, 1009, 1667, 4, 4, 133, 5, 
55, 1016, 1155, 23, 23, 112, 3, 
55, 1017, 1725, 10, 8, 4, 1, 
55, 1024, 294, 1, 1, 1, 1, 
55, 1025, 1315, 24, 0, 0, 0, 
55, 1025, 1710, 23, 22, 93, 3, 
55, 1030, 922, 5, 5, 30, 3, 
55, 1032, 1721, 27, 27, 818, 5, 
55, 1045, 1157, 23, 0, 0, 0, 
55, 1047, 853, 14, 0, 0, 0, 
55, 1049, 1635, 13, 12, 77, 3, 
55, 1051, 798, 2, 1, 4, 2, 
55, 1055, 457, 7, 0, 0, 0, 
55, 1061, 658, 10, 10, 13, 1, 
55, 1062, 771, 36, 35, 199, 3, 
55, 1064, 1354, 3, 0, 0, 0, 
55, 1065, 996, 11, 11, 21, 3, 
55, 1070, 292, 13, 13, 28, 2, 
55, 1082, 660, 17, 16, 27, 1, 
55, 1084, 873, 19, 16, 11, 1, 
55, 1092, 802, 7, 6, 3, 1, 
55, 1093, 994, 79, 79, 136, 1.92, 
55, 1097, 1312, 7, 6, 158, 5, 
55, 1098, 1296, 24, 24, 45, 3, 
55, 1109, 1747, 19, 16, 8, 1, 
55, 1116, 1798, 21, 0, 0, 0, 
55, 1122, 1147, 23, 0, 0, 0, 
55, 1150, 877, 4, 4, 100, 5, 
55, 1156, 864, 25, 25, 378, 4, 
55, 1164, 861, 12, 12, 208, 4, 
55, 1165, 202, 22, 1, 33, 5, 
55, 1165, 1363, 22, 21, 77, 3, 
55, 1173, 1514, 20, 3, 41, 4, 
55, 1173, 1822, 3, 3, 9, 2, 
55, 1174, 1610, 18, 18, 55, 3, 
55, 1175, 1182, 29, 29, 25, 1, 
55, 1178, 409, 13, 0, 0, 0, 
55, 1183, 1201, 15, 0, 0, 0, 
55, 1184, 1717, 4, 0, 0, 0, 
55, 1187, 240, 4, 4, 8, 2, 
55, 1187, 1653, 43, 42, 11, 1, 
55, 1193, 676, 8, 2, 18, 3, 
55, 1194, 609, 33, 33, 418, 4, 
55, 1196, 659, 21, 10, 22, 2, 
55, 1198, 1589, 5, 0, 0, 0, 
55, 1204, 1154, 10, 10, 69, 3, 
55, 1213, 1249, 3, 3, 7, 1, 
55, 1218, 436, 23, 23, 123, 3, 
55, 1222, 554, 4, 4, 25, 2, 
55, 1230, 1646, 6, 0, 0, 0, 
55, 1233, 610, 42, 0, 0, 0, 
55, 1235, 594, 10, 0, 0, 0, 
55, 1235, 982, 1, 0, 0, 0, 
55, 1241, 942, 0, 0, 0, 0, 
55, 1241, 1416, 5, 0, 0, 0, 
55, 1254, 1218, 1, 0, 0, 0, 
55, 1265, 309, 0, 0, 0, 0, 
55, 1270, 190, 25, 1, 21, 4, 
55, 1286, 189, 3, 3, 3, 1, 
55, 1294, 502, 3, 2, 1, 1, 
55, 1295, 450, 25, 1, 23, 5, 
55, 1297, 1239, 27, 27, 10, 1, 
55, 1300, 221, 20, 0, 0, 0, 
55, 1302, 257, 19, 19, 98, 3, 
55, 1303, 396, 0, 0, 0, 0, 
55, 1305, 507, 23, 0, 0, 0, 
55, 1330, 940, 8, 7, 6, 2, 
55, 1330, 966, 48, 48, 34, 1, 
55, 1330, 1087, 4, 0, 0, 0, 
55, 1336, 922, 5, 5, 3, 1, 
55, 1343, 535, 35, 35, 63, 2, 
55, 1344, 1404, 5, 0, 0, 0, 
55, 1348, 160, 20, 1, 2, 4, 
55, 1351, 302, 17, 0, 0, 0, 
55, 1390, 254, 28, 26, 63, 2, 
55, 1394, 1462, 13, 1, 2, 2, 
55, 1396, 915, 2, 0, 0, 0, 
55, 1400, 381, 17, 0, 0, 0, 
55, 1405, 990, 8, 7, 20, 2, 
55, 1412, 271, 11, 11, 58, 3, 
55, 1436, 1360, 49, 11, 19, 1, 
55, 1438, 910, 19, 15, 11, 1, 
55, 1445, 973, 34, 34, 66, 2, 
55, 1447, 1414, 18, 1, 11, 3, 
55, 1464, 1451, 0, 0, 0, 0, 
55, 1473, 1405, 19, 3, 78, 5, 
55, 1476, 901, 0, 0, 0, 0, 
55, 1479, 389, 3, 3, 10, 2, 
55, 1479, 814, 17, 17, 216, 4, 
55, 1483, 760, 26, 25, 14, 1, 
55, 1491, 512, 2, 2, 13, 3, 
55, 1492, 1162, 12, 5, 18, 2, 
55, 1499, 856, 8, 8, 7, 1, 
55, 1511, 1477, 35, 0, 0, 0, 
55, 1512, 961, 41, 41, 24, 1, 
55, 1535, 964, 31, 30, 34, 1, 
55, 1554, 248, 24, 24, 50, 1.92, 
55, 1561, 108, 5, 0, 0, 0, 
55, 1566, 668, 10, 0, 0, 0, 
55, 1585, 509, 12, 12, 20, 1, 
55, 1615, 611, 20, 0, 0, 0, 
55, 1629, 357, 4, 0, 0, 0, 
55, 1641, 846, 1, 0, 0, 0, 
55, 1647, 739, 13, 12, 23, 2, 
55, 1653, 391, 3, 3, 48, 4, 
55, 1674, 561, 11, 10, 16, 2, 
55, 1683, 319, 50, 0, 0, 0, 
55, 1700, 8, 11, 11, 136, 4, 
55, 1720, 851, 3, 2, 3, 1, 
55, 1748, 379, 40, 40, 119, 2, 
55, 1781, 494, 0, 0, 0, 0, 
55, 1793, 399, 22, 19, 84, 3, 
55, 1807, 454, 12, 12, 28, 2.83, 
55, 1807, 562, 2, 2, 16, 3, 
55, 1826, 397, 10, 9, 22, 2, 
55, 1828, 98, 5, 5, 20, 3, 
55, 1853, 502, 23, 23, 751, 5, 
55, 1855, 362, 2, 0, 0, 0, 
55, 1870, 180, 33, 26, 28, 1, 
55, 1937, 253, 28, 27, 27, 1, 
60, 72, 1092, 6, 6, 94, 4, 
60, 103, 1083, 1, 0, 0, 0, 
60, 218, 889, 23, 0, 0, 0, 
60, 224, 905, 6, 0, 0, 0, 
60, 228, 1170, 6, 2, 12, 2, 
60, 284, 979, 5, 5, 56, 4, 
60, 296, 1121, 0, 0, 0, 0, 
60, 317, 962, 50, 0, 0, 0, 
60, 325, 1427, 3, 0, 0, 0, 
60, 336, 1316, 8, 8, 37, 2.5, 
60, 347, 1326, 13, 13, 55, 3, 
60, 351, 1382, 8, 8, 86, 4, 
60, 364, 1294, 8, 0, 0, 0, 
60, 368, 1426, 3, 3, 10, 2, 
60, 377, 1050, 7, 7, 52, 3, 
60, 406, 968, 8, 6, 31, 2.67, 
60, 410, 1244, 7, 7, 39, 3, 
60, 419, 1273, 7, 0, 0, 0, 
60, 421, 1653, 21, 0, 0, 0, 
