Time,EcoName,ActiveCount,AvgLiveB,AvgAG_NPP,AvgLitterB,AvgWoodLitterB,AvgDefoliation,
10, Eco5102, 6144, 11917.5169270833, 358.158747448551, 204.830891927083, 974.800618489583, 0, 
10, Eco5133, 6362, 12657.7794718642, 390.128132609394, 227.048569632191, 1015.84045897517, 0, 
10, Eco5226, 9544, 14752.759744342, 480.43824872393, 275.12615255658, 1375.49916177703, 0, 
10, Eco5441, 12230, 17751.8729354047, 609.787371875063, 353.072363041701, 1819.03401471791, 0, 
10, Eco6036, 1953, 8471.91705069125, 236.101592146269, 146.423963133641, 655.689708141321, 0, 
10, Eco6064, 19530, 10025.6053763441, 282.196643788442, 215.077624167947, 810.720686123912, 0, 
10, Eco6072, 3503, 10832.1712817585, 291.464430982341, 188.867256637168, 865.996288895233, 0, 
10, Eco6078, 14236, 11462.0577409385, 296.24674275166, 185.392174768193, 872.891683057038, 0, 
10, Eco6083, 15891, 11716.6805109811, 296.201376457658, 186.001950789755, 890.689950286326, 0, 
10, Eco6090, 11750, 11767.4400851064, 315.806368155006, 208.848255319149, 959.323659574468, 0, 
10, Eco6102, 3467, 12586.6299394289, 312.747886828914, 183.373233342948, 962.080184597635, 0, 
10, Eco6133, 3842, 13205.5942217595, 350.254413504105, 211.761061946903, 1074.66762103071, 0, 
10, Eco6226, 3656, 16457.6501641138, 467.901339787069, 318.60749452954, 1707.20486870897, 0, 
10, Eco6441, 4316, 19021.1047265987, 571.070408100942, 393.022937905468, 2157.75671918443, 0, 
10, Eco7036, 1102, 8861.44010889292, 249.597169304345, 141.107078039927, 711.298548094374, 0, 
10, Eco7064, 1986, 9834.16817724068, 289.151910779891, 187.538267875126, 827.176737160121, 0, 
10, Eco7072, 753, 10384.7317397078, 307.263318386463, 186.131474103586, 937.379814077025, 0, 
10, Eco7078, 1858, 10652.4316469322, 310.969463025304, 188.023143164693, 994.58288482239, 0, 
10, Eco7083, 5910, 11082.7010152284, 321.100636484704, 205.731641285956, 995.465482233502, 0, 
10, Eco7090, 3331, 11490.2569798859, 331.671496021872, 200.94716301411, 1007.77574302011, 0, 
10, Eco7102, 1901, 11392.6580746975, 339.960936615257, 208.700157811678, 1087.52340873225, 0, 
10, Eco7133, 630, 11876.9079365079, 377.5291434253, 223.001587301587, 1057.06984126984, 0, 
10, Eco7226, 2045, 13958.4058679707, 474.214776467078, 277.081662591687, 1365.55305623472, 0, 
10, Eco7441, 4476, 18904.476541555, 663.857726435268, 413.169347631814, 2160.76251117069, 0, 
10, Eco8036, 17977, 9459.3635200534, 271.264622863072, 201.372309061579, 752.830561272737, 0, 
10, Eco8064, 10918, 11533.930664957, 316.738433734142, 232.452097453746, 931.741252976736, 0, 
10, Eco8072, 8063, 11738.7564182066, 332.263192871603, 234.172516433089, 966.407540617636, 0, 
10, Eco8078, 13638, 12342.4352544361, 335.634424625364, 220.658674292418, 1018.2822994574, 0, 
10, Eco8083, 7632, 12431.7498689727, 344.735308401819, 221.96750524109, 1075.63102725367, 0, 
10, Eco8090, 6986, 12414.5426567421, 347.485366541086, 215.314199828228, 1106.90767248783, 0, 
10, Eco8102, 26798, 13142.4334278678, 368.306431111524, 225.785282483767, 1164.84733935368, 0, 
10, Eco8133, 23312, 13971.7487560055, 405.864719619383, 251.723404255319, 1277.11650652025, 0, 
10, Eco8226, 21104, 16131.0204700531, 513.218708616875, 318.137225170584, 1564.64703373768, 0, 
10, Eco8441, 14858, 19245.2961367613, 609.342398421196, 399.779378112801, 2132.21570870911, 0, 
10, Eco9036, 1765, 9460.13937677054, 277.13201525903, 166.294617563739, 798.156940509915, 0, 
10, Eco9064, 1412, 11221.507082153, 333.153234715487, 201.271954674221, 981.475920679887, 0, 
10, Eco9072, 987, 12121.0496453901, 333.94580642932, 194.917933130699, 1071.9219858156, 0, 
10, Eco9078, 1527, 11998.4898493779, 356.720410788345, 212.231827111984, 1083.49836280288, 0, 
10, Eco9083, 1367, 12713.1558156547, 371.098646731283, 229.803950256035, 1192.69275786394, 0, 
10, Eco9090, 502, 12299.4143426295, 390.488254434802, 236.798804780876, 1130.74103585657, 0, 
10, Eco9102, 3213, 13353.4291938998, 383.592493720639, 231.100217864924, 1191.66822284469, 0, 
10, Eco9133, 4533, 14011.2744319435, 418.14866199989, 251.351422898743, 1265.1118464593, 0, 
10, Eco9226, 1082, 16626.7402957486, 536.411749301438, 337.608133086876, 1722.7966728281, 0, 
10, Eco9441, 1896, 19639.4198312236, 673.754302317623, 406.900843881857, 2268.24103375527, 0, 
15, Eco1036, 22976, 9530.54883356546, 240.151206360581, 154.06054143454, 736.34640494429, 0, 
15, Eco1064, 31400, 11511.2378343949, 294.653504520134, 196.073312101911, 902.570159235669, 0, 
15, Eco1072, 24468, 11958.9025666176, 307.431355889361, 202.64623181298, 951.663887526565, 0, 
15, Eco1078, 43371, 12339.6546309746, 317.930858860069, 194.475732632404, 988.07302114316, 0, 
15, Eco1083, 29065, 12564.7932220884, 324.596878986669, 193.742852227765, 1021.70700154825, 0, 
15, Eco1090, 17774, 13068.0292562169, 336.791917365589, 202.518960279059, 1055.18707100259, 0, 
15, Eco1102, 28203, 13256.3110661986, 344.726294050879, 202.342977697408, 1109.57458426409, 0, 
15, Eco1133, 32205, 14009.0256481913, 382.094597717705, 221.948827821767, 1196.27554727527, 0, 
15, Eco1226, 23275, 16908.7664876477, 503.852118023256, 300.601203007519, 1611.3352094522, 0, 
15, Eco1441, 19294, 19956.9835700218, 571.494638718943, 368.447600290246, 2108.11449155178, 0, 
15, Eco2036, 20223, 9921.85630223013, 253.740955133873, 151.097957770855, 735.705632200959, 0, 
15, Eco2064, 44285, 12005.7444055549, 314.782060012957, 201.180173873772, 892.949418539009, 0, 
15, Eco2072, 19716, 12421.489500913, 326.122335951191, 195.530736457699, 950.956938527085, 0, 
15, Eco2078, 29673, 12819.8176456711, 334.495345854727, 199.586863478583, 976.979509992249, 0, 
15, Eco2083, 40707, 13139.2198147739, 333.833998802345, 196.325398580097, 975.355614513474, 0, 
15, Eco2090, 19188, 13472.5534188034, 348.674587005215, 208.620648321868, 1044.91922034605, 0, 
15, Eco2102, 26949, 14039.5615792794, 352.408359363202, 195.255779435229, 1075.32012319567, 0, 
15, Eco2133, 29721, 14660.3598465731, 391.840625546746, 221.177517580162, 1168.29080448168, 0, 
15, Eco2226, 18597, 17642.2271871807, 536.461180953708, 319.645803086519, 1710.88089476797, 0, 
15, Eco2441, 21704, 20514.595420199, 636.747332348237, 386.801004423148, 2194, 0, 
15, Eco3036, 44627, 11091.8318282654, 285.29789077052, 168.145158760392, 785.326596006902, 0, 
15, Eco3064, 49056, 13325.9363176778, 338.692201952459, 199.58351679713, 939.272749510763, 0, 
15, Eco3072, 78331, 13598.6122480244, 343.856721108185, 206.744800908963, 973.944977084424, 0, 
15, Eco3078, 18625, 13785.7789530201, 353.982611775287, 204.261691275168, 983.881288590604, 0, 
15, Eco3083, 29143, 13904.689736815, 361.179170541292, 210.176440311567, 1030.16909721031, 0, 
15, Eco3090, 21037, 14019.3710605124, 369.56469544353, 213.035984218282, 1081.63288491705, 0, 
15, Eco3102, 15890, 14074.7969162996, 375.640735637334, 212.607300188798, 1100.80169918188, 0, 
15, Eco3133, 13632, 14926.6180311033, 409.514674640441, 229.222271126761, 1170.87668720657, 0, 
15, Eco3226, 16171, 17109.7578999443, 517.957923938533, 290.496444252056, 1532.12837796055, 0, 
15, Eco3441, 19879, 19874.0347602998, 623.379105375335, 361.718245384577, 1995.45213541929, 0, 
15, Eco4036, 172, 8808.01162790698, 242.685769407986, 135.372093023256, 672.587209302326, 0, 
15, Eco4064, 5858, 11318.4339364971, 325.820632530636, 192.471833390236, 883.541993854558, 0, 
15, Eco4072, 1440, 11864.6, 329.280114330908, 179.854861111111, 913.4125, 0, 
15, Eco4078, 8585, 12613.6895748398, 334.506631140583, 178.578683750728, 915.599534071054, 0, 
15, Eco4083, 5379, 12954.3424428332, 343.188557606125, 185.336493772077, 970.809630042759, 0, 
15, Eco4090, 8814, 13324.0519627865, 345.284314893458, 178.407987292943, 985.945087361017, 0, 
15, Eco4102, 1170, 14081.4299145299, 357.717868415058, 187.099145299145, 1069.84786324786, 0, 
15, Eco4133, 1827, 15052.5084838533, 377.582586106456, 195.137383689108, 1116.78653530378, 0, 
15, Eco4226, 1350, 17297.0911111111, 511.985558462008, 282.027407407407, 1549.72518518519, 0, 
15, Eco4441, 1535, 20318.3941368078, 640.226679984815, 383.59674267101, 2233.48794788274, 0, 
15, Eco5036, 5365, 10083.4607642125, 254.637703039031, 149.532339235788, 758.841752096925, 0, 
15, Eco5064, 17414, 12337.8027449179, 315.09121407874, 198.366888710233, 885.912943608591, 0, 
15, Eco5072, 22086, 12763.4418183465, 318.772208152811, 187.991306710133, 932.502082767364, 0, 
15, Eco5078, 5818, 12466.6198006188, 330.890513056445, 188.659676864902, 982.681677552423, 0, 
15, Eco5083, 16741, 13130.5264918464, 337.848557578178, 200.83901797981, 947.916731378054, 0, 
15, Eco5090, 9068, 13149.3310542567, 345.073529099628, 197.22860608734, 1046.13222320247, 0, 
15, Eco5102, 6144, 13349.994140625, 361.559045352522, 205.656575520833, 1037.52783203125, 0, 
15, Eco5133, 6362, 14156.7068531908, 397.023717468719, 228.864665199623, 1084.48459603898, 0, 
15, Eco5226, 9544, 16559.6097024308, 496.605305402651, 279.30961860855, 1471.04903604359, 0, 
15, Eco5441, 12230, 19673.0704006541, 604.024412387196, 353.376369582993, 1961.93957481603, 0, 
15, Eco6036, 1953, 9453.34920634921, 239.740774007298, 137.459293394777, 696.964157706093, 0, 
15, Eco6064, 19530, 11186.2259088582, 293.839499283017, 197.380286738351, 845.706246799795, 0, 
15, Eco6072, 3503, 12025.2195261205, 305.928081324652, 179.846417356552, 922.929774479018, 0, 
15, Eco6078, 14236, 12741.0882972745, 311.152741223627, 176.874894633324, 921.085627985389, 0, 
15, Eco6083, 15891, 13008.7660310868, 311.152400615489, 177.779183185451, 934.691838147379, 0, 
15, Eco6090, 11750, 13057.0553191489, 332.412266298129, 197.673191489362, 1012.09880851064, 0, 
15, Eco6102, 3467, 13960.4216902221, 325.592419162447, 176.716758004038, 1029.58234785117, 0, 
15, Eco6133, 3842, 14677.4099427382, 373.233712356962, 207.2246225924, 1142.18584070796, 0, 
15, Eco6226, 3656, 18031.3462800875, 533.485789213481, 319.567286652079, 1813.77133479212, 0, 
15, Eco6441, 4316, 20613.7731696015, 619.57600098722, 396.039388322521, 2311.20505097312, 0, 
15, Eco7036, 1102, 9915.8557168784, 256.123687617773, 142.39110707804, 743.712341197822, 0, 
15, Eco7064, 1986, 11125.3544813696, 309.934926718583, 190.84944612286, 870.188821752266, 0, 
15, Eco7072, 753, 11688.4515272244, 332.012643668631, 191.126162018592, 988.228419654714, 0, 
15, Eco7078, 1858, 11925.1447793326, 337.004206195374, 193.167922497309, 1049.64693218515, 0, 
15, Eco7083, 5910, 12433.6321489002, 345.774522942793, 208.586802030457, 1045.99390862944, 0, 
15, Eco7090, 3331, 12899.0756529571, 358.137319120282, 205.507655358751, 1062.31432002402, 0, 
15, Eco7102, 1901, 12723.6575486586, 370.762857467357, 214.009994739611, 1149.10205155181, 0, 
15, Eco7133, 630, 13383.7587301587, 410.352490907785, 230.553968253968, 1137.23968253968, 0, 
15, Eco7226, 2045, 15728.7755501222, 513.556742161367, 286.460635696821, 1473.81173594132, 0, 
15, Eco7441, 4476, 20597.0221179625, 655.006488616084, 416.654825737265, 2301.38360142985, 0, 
15, Eco8036, 17977, 10395.9795293987, 255.919986368661, 185.643377649218, 780.826500528453, 0, 
15, Eco8064, 10918, 12638.4652866825, 302.357270131318, 214.271386700861, 970.421505770288, 0, 
15, Eco8072, 8063, 12882.570755302, 318.082343173483, 217.930174872876, 1020.44970854521, 0, 
15, Eco8078, 13638, 13524.1871975363, 325.907071838681, 207.612039888547, 1082.45072591289, 0, 
15, Eco8083, 7632, 13594.6996855346, 334.198902584906, 209.004454926625, 1145.32337526205, 0, 
15, Eco8090, 6986, 13555.4746636129, 338.120214684471, 204.391783567134, 1187.23947895792, 0, 
15, Eco8102, 26798, 14355.8319277558, 357.944001790307, 214.280655272782, 1250.1189641018, 0, 
15, Eco8133, 23312, 15261.2951269732, 398.140527100499, 240.869766643789, 1370.83184625944, 0, 
15, Eco8226, 21104, 17756.1905799848, 521.614434452608, 313.526914329037, 1686.92262130402, 0, 
15, Eco8441, 14858, 20865.9335711401, 635.631440722076, 402.820164221295, 2264.1712208911, 0, 
15, Eco9036, 1765, 10401.7864022663, 258.993952311283, 156.067422096317, 856.474787535411, 0, 
15, Eco9064, 1412, 12274.7988668555, 314.774586458845, 190.013456090652, 1054.67351274788, 0, 
15, Eco9072, 987, 13211.6575481256, 309.820585311499, 181.144883485309, 1131.55927051672, 0, 
15, Eco9078, 1527, 13105.8447937132, 338.108058208639, 201.37459070072, 1168.7845448592, 0, 
15, Eco9083, 1367, 13775.0504754938, 347.266714799281, 215.459400146306, 1266.49085588881, 0, 
15, Eco9090, 502, 13418.9183266932, 367.722264370864, 224.029880478088, 1232.9780876494, 0, 
15, Eco9102, 3213, 14554.5197634609, 363.630505454437, 218.436352318705, 1269.5757858699, 0, 
15, Eco9133, 4533, 15270.5879108758, 403.62740817058, 240.843812045003, 1371.01478049857, 0, 
15, Eco9226, 1082, 18111.1589648799, 530.718869295101, 325.607208872458, 1868.39833641405, 0, 
15, Eco9441, 1896, 21140.2563291139, 665.481334073836, 397.555907172996, 2425.76265822785, 0, 
20, Eco1036, 22976, 10103.001218663, 175.199391198598, 141.300966225627, 770.593662952646, 0, 
20, Eco1064, 31400, 12174.0635987261, 212.049494591528, 177.809140127389, 940.697770700637, 0, 
20, Eco1072, 24468, 12636.9385728298, 217.072977653325, 182.581453326794, 991.617949975478, 0, 
20, Eco1078, 43371, 13010.7197436075, 217.886457207765, 173.956468608056, 1036.51769615642, 0, 
20, Eco1083, 29065, 13243.6612420437, 219.883662788457, 172.80708756236, 1071.79576810597, 0, 
