Time,EcoName,ActiveCount,AvgLiveB,AvgAG_NPP,AvgLitterB,AvgWoodLitterB,AvgDefoliation,
5, Eco1036, 22976, 7344.23938022284, 255.755846760196, 151.333652506964, 747.43484505571, 0, 
5, Eco1064, 31400, 8920.89439490446, 317.557728886772, 195.426433121019, 915.715414012739, 0, 
5, Eco1072, 24468, 9274.54826712441, 330.937064755584, 202.295978420795, 967.220614680399, 0, 
5, Eco1078, 43371, 9564.83518941228, 329.863060178595, 188.621913260012, 992.916418805192, 0, 
5, Eco1083, 29065, 9742.14966454499, 334.515701333007, 186.366454498538, 1025.08388095648, 0, 
5, Eco1090, 17774, 10117.0784291662, 349.413575822731, 196.803195679082, 1060.45240238551, 0, 
5, Eco1102, 28203, 10305.8495904691, 350.696648457763, 192.765734141758, 1107.5185263979, 0, 
5, Eco1133, 32205, 10843.7200124204, 381.88705215789, 209.221797857476, 1172.56221083683, 0, 
5, Eco1226, 23275, 13226.8225993555, 488.545275897726, 277.168034371643, 1549.71334049409, 0, 
5, Eco1441, 19294, 16076.4633046543, 587.587383121966, 338.000414636675, 2039.29361459521, 0, 
5, Eco2036, 20223, 7587.06626118776, 249.120810545732, 145.021559610345, 760.382683083618, 0, 
5, Eco2064, 44285, 9173.07587219149, 311.126480196242, 194.190583719092, 921.117150276617, 0, 
5, Eco2072, 19716, 9503.35270846013, 313.769435959935, 185.218249137756, 973.645922093731, 0, 
5, Eco2078, 29673, 9827.68274188656, 321.126748973017, 188.764230108179, 1002.19522798504, 0, 
5, Eco2083, 40707, 10113.921954455, 320.266108578272, 185.150440956101, 1006.81654260938, 0, 
5, Eco2090, 19188, 10377.7558369814, 336.518994247242, 198.109860329373, 1075.40447154472, 0, 
5, Eco2102, 26949, 10807.3083973431, 334.401134488825, 183.148354298861, 1107.36613603473, 0, 
5, Eco2133, 29721, 11247.4045287844, 368.946480243403, 205.398539753037, 1171.81107634333, 0, 
5, Eco2226, 18597, 13944.613432274, 494.228722725131, 291.790826477389, 1680.76141313115, 0, 
5, Eco2441, 21704, 16534.8028474014, 600.480399328435, 347.278658311832, 2128.91923147807, 0, 
5, Eco3036, 44627, 8351.31377865418, 275.813389845618, 145.768861899747, 819.681784569879, 0, 
5, Eco3064, 49056, 10076.7789872798, 330.878200025992, 173.687071917808, 969.056771852577, 0, 
5, Eco3072, 78331, 10299.0210133919, 340.395853262181, 181.89329894933, 1002.42583396101, 0, 
5, Eco3078, 18625, 10366.0895033557, 343.879470796431, 178.021100671141, 1006.15511409396, 0, 
5, Eco3083, 29143, 10499.6636585115, 352.849592130274, 183.912637683149, 1048.89071132004, 0, 
5, Eco3090, 21037, 10600.0193944003, 361.447168096695, 186.986927793887, 1090.87431668014, 0, 
5, Eco3102, 15890, 10609.6908118313, 361.390591141543, 185.811453744493, 1099.88521082442, 0, 
5, Eco3133, 13632, 11277.6448796948, 392.812073004542, 201.552963615023, 1151.2392899061, 0, 
5, Eco3226, 16171, 12983.691732113, 482.764363319877, 255.461567002659, 1468.02405540783, 0, 
5, Eco3441, 19879, 15381.9705719604, 585.479866506053, 320.802203330147, 1892.98948639268, 0, 
5, Eco4036, 172, 6554.0988372093, 215.608743385286, 128.581395348837, 693.68023255814, 0, 
5, Eco4064, 5858, 8632.21748036873, 281.463301730173, 176.19597132127, 908.139808808467, 0, 
5, Eco4072, 1440, 9047.26041666667, 283.410720711648, 163.948611111111, 930.445833333333, 0, 
5, Eco4078, 8585, 9646.96808386721, 286.483077641381, 163.327082119977, 950.49143855562, 0, 
5, Eco4083, 5379, 9982.32069157836, 290.698920414869, 168.758505298383, 1006.21119167131, 0, 
5, Eco4090, 8814, 10257.1369412299, 293.794105120717, 163.017131835716, 1047.4616519174, 0, 
5, Eco4102, 1170, 10763.3367521368, 312.546685293806, 173.868376068376, 1101.95128205128, 0, 
5, Eco4133, 1827, 11573.1477832512, 325.537386380322, 178.660645867542, 1158.60755336617, 0, 
5, Eco4226, 1350, 13523.8014814815, 442.118198271957, 253.011851851852, 1551.73185185185, 0, 
5, Eco4441, 1535, 16446.6925081433, 561.640258119827, 342.804560260586, 2220.35439739414, 0, 
5, Eco5036, 5365, 7524.27996272134, 244.045290431044, 129.552096924511, 796.413606710158, 0, 
5, Eco5064, 17414, 9285.79103020558, 306.177558686309, 173.76162857471, 919.277879866774, 0, 
5, Eco5072, 22086, 9674.91107488907, 308.874714556206, 165.357556823327, 974.390201937879, 0, 
5, Eco5078, 5818, 9347.56789274665, 314.327140998429, 163.378480577518, 1000.12719147473, 0, 
5, Eco5083, 16741, 9866.13338510244, 324.120848402458, 175.542978316707, 974.530493996774, 0, 
5, Eco5090, 9068, 9846.08017203352, 330.492755394813, 171.657917953242, 1069.93526687252, 0, 
5, Eco5102, 6144, 10011.0048828125, 339.520391270624, 177.648274739583, 1045.654296875, 0, 
5, Eco5133, 6362, 10653.7931468092, 370.246794288102, 198.297076391072, 1092.71848475322, 0, 
5, Eco5226, 9544, 12472.1473176865, 456.018431821018, 243.864207879296, 1442.28625314334, 0, 
5, Eco5441, 12230, 15317.8621422731, 566.170191558515, 312.813491414554, 1878.52722812756, 0, 
5, Eco6036, 1953, 7193.47875064004, 242.322098932379, 137.444444444444, 700.247311827957, 0, 
5, Eco6064, 19530, 8581.39324116743, 317.102504701586, 206.550281618024, 864.718330773169, 0, 
5, Eco6072, 3503, 9344.62232372252, 310.647711608493, 179.458749643163, 927.255209820154, 0, 
5, Eco6078, 14236, 9885.51629671256, 313.971967894266, 177.084293340826, 942.141331834785, 0, 
